Qf_train_m3h,T_RO_in_C,Cf_kg_m3,candidate_count,feasible_count,best_R_target_min_SEC,best_Qp_train_m3h,best_W_RO_train_kW,best_SEC_kWh_m3,best_Cp_mg_L,best_P1_opt_gauge_MPa,best_P2_opt_gauge_MPa,best_P_feasible
56.8,42,38.8,35,30,0.495,28.116,85.572366878821,3.04354697961378,500,5.64993067911572,6.30428684951924,0.999985040466006
58.35,42,38.8,35,32,0.47,27.4245,80.8326612397856,2.94746162153496,500,5.61721615490551,6.01659888679116,0.999991615048885
59.9,42,38.8,35,31,0.455,27.2545,79.0036805788301,2.8987389450854,495.2806715151,5.61378714194038,5.8591747481815,0.999976979886423
61.45,42,38.8,35,30,0.425,26.11625,76.5249849901766,2.9301674241201,494.86003308386,5.36163962112026,5.67256318265225,0.870086147279192
63,42,38.8,35,21,0.435,27.405,81.246651952812,2.96466527833651,477.821548659236,5.57217248846725,5.79955341283491,0.80633381431046
47.5,42.5,38.8,35,7,0.55,26.125,110.887554616314,4.2444996982321,500,4.15795024668348,7.5184810097629,0.836462590320522
49.05,42.5,38.8,35,18,0.55,26.9775,106.365911412341,3.9427638369879,500,4.51536830786336,7.40256781772498,0.918250752375516
50.6,42.5,38.8,35,23,0.55,27.83,102.663522912265,3.68895159584138,500,4.87507822123744,7.28243212464036,0.853718690670685
52.15,42.5,38.8,35,26,0.545,28.42175,99.0463819508716,3.48487978223972,500,5.18352504762237,7.11114711750009,0.969777471540117
53.7,42.5,38.8,35,27,0.545,29.2665,96.535045424494,3.2984827507387,500,5.55093557764244,6.98483866415637,0.970637504716974
55.25,42.5,38.8,35,29,0.52,28.73,90.7019077557543,3.15704517075372,500,5.62070211714312,6.61361078381129,0.999952910648036
56.8,42.5,38.8,35,31,0.495,28.116,85.4430566558936,3.03894781106465,500,5.63088255109832,6.29119881463297,0.999986668007354
58.35,42.5,38.8,35,32,0.47,27.4245,80.7246262312135,2.94352226043186,500,5.59753339877181,6.00614739905967,0.999992656330718
59.9,42.5,38.8,35,31,0.45,26.955,77.9333846037124,2.89124038596596,497.250255691914,5.55578103309198,5.80526387143869,0.999970448643362
61.45,42.5,38.8,35,31,0.445,27.34525,79.9052715164344,2.92208963225549,486.0292193908,5.540909117426,5.79585407219469,0.977225955112002
63,42.5,38.8,35,23,0.44,27.72,81.8805133638901,2.95384247344481,475.452651039632,5.57800261940703,5.83239802640614,0.818550841484633
47.5,43,38.8,35,7,0.55,26.125,110.34573898917,4.22376034408305,500,4.1541169234134,7.48867232091211,0.849294086492013
49.05,43,38.8,35,19,0.55,26.9775,105.909678781502,3.92585223914381,500,4.50831856202053,7.37594045356069,0.917536923711919
50.6,43,38.8,35,23,0.55,27.83,102.291402023515,3.67558038172889,500,4.8657355253651,7.25872889184223,0.851170189597077
52.15,43,38.8,35,26,0.545,28.42175,98.7408005599498,3.47412810822521,500,5.17241409968039,7.09024894310785,0.966429632577415
53.7,43,38.8,35,28,0.545,29.2665,96.2713985808887,3.28947426514577,500,5.53865855537883,6.96643319278828,0.966371789040074
55.25,43,38.8,35,29,0.52,28.73,90.4883491253579,3.14961187348966,500,5.60391685768301,6.59879314625657,0.999954800554642
56.8,43,38.8,35,31,0.495,28.116,85.3614537927818,3.03604544717534,499.728311859692,5.61049442707903,6.27976965846117,0.999987962251706
58.35,43,38.8,35,32,0.47,27.4245,80.6542713557725,2.9409568581295,500,5.57748972791632,5.99646406995441,0.999993461560263
59.9,43,38.8,35,31,0.45,26.955,77.7471841267526,2.88433255895947,497.409612884764,5.53914383567756,5.79196932646544,0.999973637803559
61.45,43,38.8,35,31,0.445,27.34525,79.6725307235604,2.91357843587316,486.197095499776,5.52691610950614,5.78149803340653,0.980023878488
63,43,38.8,35,26,0.44,27.72,81.6574570041037,2.94579570721875,475.674532325223,5.55678117972131,5.81974701812117,0.844503352746452
47.5,43.5,38.8,35,7,0.55,26.125,109.821440059853,4.20369148554461,500,4.14995815431564,7.45945478017867,0.8591483199894
49.05,43.5,38.8,35,19,0.55,26.9775,105.468654324249,3.90950437676763,500,4.50117788734802,7.34984595232884,0.916024393922915
50.6,43.5,38.8,35,23,0.55,27.83,101.932569114975,3.66268663726104,500,4.85655678117954,7.23550316395763,0.848026431879916
52.15,43.5,38.8,35,26,0.545,28.42175,98.4458648921797,3.46375099676057,500,5.16165349420553,7.06983679990119,0.962880715840988
53.7,43.5,38.8,35,28,0.545,29.2665,96.0165916784096,3.28076782937521,500,5.52649931902263,6.94864735710102,0.961911318485933
55.25,43.5,38.8,35,29,0.52,28.73,90.2977252229532,3.14297686122357,500,5.58664361654564,6.58581306488578,0.999955933245444
56.8,43.5,38.8,35,31,0.495,28.116,85.3317623256251,3.03498941263427,499.094627243034,5.58877369850491,6.26987370375892,0.999988979886309
58.35,43.5,38.8,35,33,0.47,27.4245,80.6254101816664,2.93990447160993,499.716119046112,5.55689085513418,5.98752147473371,0.999994077947783
59.9,43.5,38.8,35,32,0.45,26.955,77.6181515098318,2.87954559487412,497.538666663423,5.52134936719142,5.78057446498071,0.99997564079835
61.45,43.5,38.8,35,31,0.445,27.34525,79.4693540269176,2.90614838141606,486.356547118141,5.51117242490907,5.76947066927452,0.982693287315537
63,43.5,38.8,35,29,0.44,27.72,81.4515927680382,2.93836914747612,475.899263171176,5.53547196450942,5.80685425595134,0.868091986963412
47.5,44,38.8,35,7,0.55,26.125,109.314063399695,4.18427036936632,500,4.14549908105914,7.43077884746202,0.866335337509358
49.05,44,38.8,35,19,0.55,26.9775,105.042376717306,3.89370314956191,500,4.49400498860012,7.32422713159539,0.913678010602905
50.6,44,38.8,35,23,0.55,27.83,101.586679713973,3.65025798469181,500,4.84759059333402,7.212711339082,0.844132598452734
52.15,44,38.8,35,26,0.545,28.42175,98.1611905233,3.45373492213886,500,5.1512828512,7.04989919650899,0.959084764398434
53.7,44,38.8,35,28,0.545,29.2665,95.7721734499341,3.27241636170824,500,5.51431460150185,6.93159196047402,0.957280249595086
55.25,44,38.8,35,30,0.52,28.73,90.1428791064583,3.13758715998811,500,5.56877599580229,6.57454358936543,0.999956371244055
56.8,44,38.8,35,31,0.49,27.832,84.360660019223,3.03106711767832,500,5.52297464966003,6.21185613764429,0.999992601809822
58.35,44,38.8,35,33,0.47,27.4245,80.6388982190763,2.94039629597901,499.057519671968,5.53543828637858,5.97929479693432,0.999994540150746
59.9,44,38.8,35,32,0.45,26.955,77.5518392165636,2.87708548382725,497.574719785558,5.50217487561517,5.77137143201822,0.999976710434951
61.45,44,38.8,35,32,0.44,27.038,78.3414005285857,2.8974554526439,488.496920556074,5.45764351730538,5.71414750824008,0.978222265881518
63,44,38.8,35,31,0.435,27.405,80.3388223725384,2.93153885687059,478.076371631684,5.49073146917621,5.75421824320533,0.904690222290601
47.5,44.5,38.8,35,8,0.555,26.3625,109.161498894126,4.14078706094362,500,4.18319275703101,7.45481062258584,0.80929575692879
49.05,44.5,38.8,35,19,0.55,26.9775,104.63041105606,3.87843243651414,500,4.48686448022011,7.29902413462809,0.910462232127901
50.6,44.5,38.8,35,24,0.55,27.83,101.253413299254,3.63828290690815,500,4.83887747522353,7.19030828327167,0.839367338202174
52.15,44.5,38.8,35,27,0.545,28.42175,97.8864016627475,3.44406666242394,500,5.14132979145456,7.03041680185058,0.954980726822634
53.7,44.5,38.8,35,28,0.545,29.2665,95.5409201343125,3.26451472278245,500,5.50190699651682,6.91533269920948,0.952489859875597
55.25,44.5,38.8,35,30,0.52,28.73,90.0376664174375,3.13392504063479,499.532094414728,5.55020170590801,6.56465530339965,0.999956156020097
56.8,44.5,38.8,35,32,0.49,27.832,84.2296821129469,3.02636109920045,500,5.50642032447775,6.19899598085382,0.99999303151265
58.35,44.5,38.8,35,33,0.47,27.4245,80.692494934785,2.94235063300279,498.441676755277,5.51277107264252,5.97174822656563,0.999994872474445
59.9,44.5,38.8,35,32,0.445,26.6555,76.594465077475,2.87349571673669,499.777701463093,5.43818198094978,5.72419204598171,0.999946920490191
61.45,44.5,38.8,35,32,0.44,27.038,78.1286724754759,2.88958770898276,488.675724781863,5.44289742676588,5.70254729238743,0.981667591231158
63,44.5,38.8,35,32,0.435,27.405,80.1326389307653,2.92401528665445,478.293103674312,5.47131751354781,5.74090090906313,0.921448482462379
47.5,45,38.8,35,8,0.555,26.3625,108.691312206252,4.12295162470372,500,4.17743442960246,7.42695777836419,0.819537099923156
49.05,45,38.8,35,19,0.55,26.9775,104.232349005567,3.86367710149447,500,4.47982317375666,7.27417443207933,0.906339159764127
50.6,45,38.8,35,24,0.55,27.83,100.932472253251,3.62675070978263,500,4.83044600909127,7.16824585224344,0.833638890222176
52.15,45,38.8,35,27,0.545,28.42175,97.6211294860159,3.43473324077567,500,5.13180677596014,7.01135738359545,0.950492648983684
53.7,45,38.8,35,29,0.545,29.2665,95.3271879069945,3.25721175770914,500,5.48902031562763,6.89987565409686,0.947537659838081
55.25,45,38.8,35,30,0.515,28.45375,89.0383217020874,3.12922977470764,500,5.48950350204378,6.49589466978783,0.999978491419881
56.8,45,38.8,35,32,0.49,27.832,84.1354444990154,3.02297515446304,500,5.48906156472778,6.18759297962551,0.999993336376905
58.35,45,38.8,35,33,0.465,27.13275,79.7459626392269,2.93910357922536,500,5.44613209792426,5.92138528561408,0.999995728593602
59.9,45,38.8,35,33,0.445,26.6555,76.5149576898094,2.87051294066175,499.859535852246,5.42064557307091,5.71509408858508,0.999946671964912
61.45,45,38.8,35,32,0.435,26.73075,77.0528706875611,2.88255550957459,490.904479261994,5.38962002704266,5.65037541254747,0.980237666117174
63,45,38.8,35,32,0.435,27.405,79.9508048741004,2.91738021799308,478.452936929308,5.45114922478155,5.72859470023726,0.93528794244913
47.5,20,39.1,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,20,39.1,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.6,20,39.1,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.15,20,39.1,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.7,20,39.1,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55.25,20,39.1,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56.8,20,39.1,35,5,0.53,30.104,114.245411238267,3.79502429040217,500,6.9795255583122,8.11919382746128,0.849645787187147
58.35,20,39.1,35,6,0.515,30.05025,105.932569060411,3.52518095724364,500,7.2651914642181,7.68279061328032,0.9785455970734
59.9,20,39.1,35,6,0.52,31.148,110.830226699574,3.55818115768504,490.811324631908,7.60844834598192,7.60926202483064,0.81605415913678
61.45,20,39.1,35,5,0.545,33.49025,121.502555146062,3.62799785448187,479.050427753775,8.46724337854775,7.64163141520661,0.861082846532799
63,20,39.1,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47.5,20.5,39.1,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,20.5,39.1,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.6,20.5,39.1,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.15,20.5,39.1,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.7,20.5,39.1,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55.25,20.5,39.1,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56.8,20.5,39.1,35,6,0.53,30.104,113.098398987229,3.75692263444157,500,6.95234080452739,8.05322914327573,0.919676865152301
58.35,20.5,39.1,35,8,0.515,30.05025,105.075212206355,3.49665018448615,500,7.22789945612081,7.6171774573162,0.991461912808442
59.9,20.5,39.1,35,8,0.515,30.8485,108.757831793266,3.52554684322629,491.871986904896,7.51721071056005,7.4890109598085,0.835086735636512
61.45,20.5,39.1,35,7,0.545,33.49025,120.560878942854,3.59987993349868,478.04051497022,8.34481915606744,7.72760681623089,0.921234845397635
63,20.5,39.1,35,4,0.555,34.965,129.088884226904,3.69194578083523,468.091924812845,9.08310837693246,7.89480088765506,0.839753411949432
47.5,21,39.1,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,21,39.1,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.6,21,39.1,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.15,21,39.1,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.7,21,39.1,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55.25,21,39.1,35,3,0.525,29.00625,118.364952236028,4.08067062222893,500,6.3176018046108,8.29476056494337,0.809330867009958
56.8,21,39.1,35,8,0.535,30.388,112.772936750218,3.7111009855936,500,7.00010190157003,8.02983772442368,0.860459217704332
58.35,21,39.1,35,9,0.515,30.05025,104.271060112021,3.46988993808773,500,7.19237595238344,7.55652989805687,0.995735669889814
59.9,21,39.1,35,10,0.51,30.549,106.727456056558,3.49364810817237,492.952392415178,7.42418063111543,7.36802508945329,0.834820154328544
61.45,21,39.1,35,8,0.54,33.183,118.565935830703,3.57309272310227,478.571729194876,8.24828715634584,7.55064672405874,0.944711525888573
63,21,39.1,35,5,0.55,34.65,126.708593429167,3.65681366317942,469.007597095821,9.04474922384003,7.72324118911215,0.861250131454166
47.5,21.5,39.1,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,21.5,39.1,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.6,21.5,39.1,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.15,21.5,39.1,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.7,21.5,39.1,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55.25,21.5,39.1,35,6,0.53,29.2825,117.494320746081,4.01244158613782,500,6.37978877291742,8.25837923333436,0.8390788539831
56.8,21.5,39.1,35,8,0.535,30.388,111.763311402914,3.67787651056056,500,6.9747660074636,7.96776572843021,0.918372521729487
58.35,21.5,39.1,35,11,0.515,30.05025,103.517914287459,3.44482705759384,499.848454981225,7.1581602365199,7.50056229648738,0.997441835755304
59.9,21.5,39.1,35,11,0.505,30.2495,104.735270237344,3.46238021247769,494.051746393993,7.32821128667962,7.25006897677401,0.819217808392914
61.45,21.5,39.1,35,9,0.54,33.183,117.706462367163,3.54719170560717,477.350343277433,8.12467601018029,7.62214563223027,0.969730273475378
63,21.5,39.1,35,6,0.545,34.335,124.558355642092,3.62773716738292,469.898586382332,8.99883043380326,7.53336906700641,0.85551874329402
47.5,22,39.1,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,22,39.1,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.6,22,39.1,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.15,22,39.1,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.7,22,39.1,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55.25,22,39.1,35,7,0.53,29.2825,116.307998152603,3.97192856322389,500,6.36167570208591,8.19046984039517,0.924994068207144
