Hour_Index,Representative_DateTime_Local,Month,Day,Hour_Start,TMY_EPW_Hour,TMY_SourceYear,SeaWater_Temperature_C,Salinity_CMEMS_native,Temperature_Source,Salinity_Source,Original_CMEMS_UTC,Reference_Salinity_g_kg,Absolute_Salinity_g_kg,Conservative_Temperature_C,SeaPressure_dbar,SeaWater_Density_TEOS10_kg_m3,Cf_kg_m3,Cf_Conversion_Method
7908,2025-11-26 11:00:00,11,26,11,12,2020,24.2402229309082,39.7111968994141,Copernicus,Copernicus,2025-11-26 08:00:00,39.8984522118792,39.898746899729,24.0651285651766,10.6150989269119,1027.18467929746,40.9833815385685,TEOS10_SP_to_SA_rho
7909,2025-11-26 12:00:00,11,26,12,13,2020,24.2494869232178,39.7110862731934,Copernicus,Copernicus,2025-11-26 09:00:00,39.8983410640084,39.8986357510373,24.0743592189576,10.6150989269119,1027.18177157917,40.9831513543425,TEOS10_SP_to_SA_rho
7910,2025-11-26 13:00:00,11,26,13,14,2020,24.2602214813232,39.7110023498535,Copernicus,Copernicus,2025-11-26 10:00:00,39.8982567449341,39.8985514313402,24.0850535248797,10.6150989269119,1027.17843501766,40.9829316187156,TEOS10_SP_to_SA_rho
7911,2025-11-26 14:00:00,11,26,14,15,2020,24.2699222564697,39.7109565734863,Copernicus,Copernicus,2025-11-26 11:00:00,39.8982107527117,39.8985054387781,24.0947168266069,10.6150989269119,1027.17544180848,40.982764951575,TEOS10_SP_to_SA_rho
7912,2025-11-26 15:00:00,11,26,15,16,2020,24.2760372161865,39.7109565734863,Copernicus,Copernicus,2025-11-26 12:00:00,39.8982107527117,39.8985054387781,24.1008071020837,10.6150989269119,1027.17357651498,40.9826905291523,TEOS10_SP_to_SA_rho
7913,2025-11-26 16:00:00,11,26,16,17,2020,24.2769432067871,39.7109870910645,Copernicus,Copernicus,2025-11-26 13:00:00,39.8982414141933,39.8985361004862,24.1017083033058,10.6150989269119,1027.17332325927,40.9827119195162,TEOS10_SP_to_SA_rho
7914,2025-11-26 17:00:00,11,26,17,18,2020,24.272388458252,39.711051940918,Copernicus,Copernicus,2025-11-26 14:00:00,39.8983065698417,39.8986012566158,24.0971695332349,10.6150989269119,1027.17476184037,40.9828362435283,TEOS10_SP_to_SA_rho
7915,2025-11-26 18:00:00,11,26,18,19,2020,24.2644119262695,39.7111778259277,Copernicus,Copernicus,2025-11-26 15:00:00,39.8984330484532,39.8987277361615,24.0892205365082,10.6150989269119,1027.17729011745,40.9830670351644,TEOS10_SP_to_SA_rho
7916,2025-11-26 19:00:00,11,26,19,20,2020,24.2552280426025,39.7113723754883,Copernicus,Copernicus,2025-11-26 16:00:00,39.8986285153983,39.8989232045503,24.0800665316561,10.6150989269119,1027.18023808204,40.9833854364671,TEOS10_SP_to_SA_rho
7917,2025-11-26 20:00:00,11,26,20,21,2020,24.2451267242432,39.7116203308105,Copernicus,Copernicus,2025-11-26 17:00:00,39.8988776399362,39.8991723309282,24.0699968380898,10.6150989269119,1027.18350554264,40.9837717031327,TEOS10_SP_to_SA_rho
7918,2025-11-26 21:00:00,11,26,21,22,2020,24.234016418457,39.7119255065918,Copernicus,Copernicus,2025-11-26 18:00:00,39.899184254752,39.8994789480087,24.058920139223,10.6150989269119,1027.18712307966,40.9842309929826,TEOS10_SP_to_SA_rho
7919,2025-11-26 22:00:00,11,26,22,23,2020,24.2226276397705,39.7122573852539,Copernicus,Copernicus,2025-11-26 19:00:00,39.8995176983643,39.8998123940837,24.0475651330949,10.6150989269119,1027.19084475492,40.9847219986418,TEOS10_SP_to_SA_rho
7920,2025-11-26 23:00:00,11,26,23,24,2020,24.2111701965332,39.7126045227051,Copernicus,Copernicus,2025-11-26 20:00:00,39.8998664727173,39.9001611710128,24.0361412054291,10.6150989269119,1027.19459792185,40.9852300110753,TEOS10_SP_to_SA_rho
7921,2025-11-27 00:00:00,11,27,0,1,2020,24.199333190918,39.7129707336426,Copernicus,Copernicus,2025-11-26 21:00:00,39.9002344104963,39.9005291115093,24.0243385777359,10.6150989269119,1027.19848011527,40.9857628591373,TEOS10_SP_to_SA_rho
7922,2025-11-27 01:00:00,11,27,1,2,2020,24.1867561340332,39.7133598327637,Copernicus,Copernicus,2025-11-26 22:00:00,39.9006253443865,39.900920048287,24.0117980847241,10.6150989269119,1027.20260384982,40.986328969604,TEOS10_SP_to_SA_rho
7923,2025-11-27 02:00:00,11,27,2,3,2020,24.1726970672607,39.7137832641602,Copernicus,Copernicus,2025-11-26 23:00:00,39.9010507724435,39.9013454794861,23.997780360686,10.6150989269119,1027.20720334617,40.9869494997323,TEOS10_SP_to_SA_rho
7924,2025-11-27 03:00:00,11,27,3,4,2020,24.1569557189941,39.7149429321289,Copernicus,Copernicus,2025-11-27 00:00:00,39.9022159087437,39.902510624392,23.9820600107211,10.6150989269119,1027.21287114045,40.9883725041939,TEOS10_SP_to_SA_rho
7925,2025-11-27 04:00:00,11,27,4,5,2020,24.1390361785889,39.7154350280762,Copernicus,Copernicus,2025-11-27 01:00:00,39.9027103251343,39.9030050444343,23.9641950727833,10.6150989269119,1027.21869320563,40.9891126967215,TEOS10_SP_to_SA_rho
7926,2025-11-27 05:00:00,11,27,5,6,2020,24.1195831298828,39.715934753418,Copernicus,Copernicus,2025-11-27 02:00:00,39.9032124068952,39.9035071299036,23.9448026557878,10.6150989269119,1027.22498459319,40.9898794967296,TEOS10_SP_to_SA_rho
7927,2025-11-27 06:00:00,11,27,6,7,2020,24.099142074585,39.7164497375488,Copernicus,Copernicus,2025-11-27 03:00:00,39.903729819397,39.9040245462269,23.9244257767465,10.6150989269119,1027.23158472925,40.9906743716956,TEOS10_SP_to_SA_rho
7928,2025-11-27 07:00:00,11,27,7,8,2020,24.0782604217529,39.7169761657715,Copernicus,Copernicus,2025-11-27 04:00:00,39.9042587299543,39.9045534606908,23.9036097672181,10.6150989269119,1027.23832409375,40.9914866206695,TEOS10_SP_to_SA_rho
7929,2025-11-27 08:00:00,11,27,8,9,2020,24.0583229064941,39.7175102233887,Copernicus,Copernicus,2025-11-27 05:00:00,39.904795305882,39.9050900405816,23.8837338599649,10.6150989269119,1027.24477946907,40.9922954184306,TEOS10_SP_to_SA_rho
7930,2025-11-27 09:00:00,11,27,9,10,2020,24.0430164337158,39.7180442810059,Copernicus,Copernicus,2025-11-27 06:00:00,39.9053318818098,39.9056266204725,23.8684701770905,10.6150989269119,1027.24982740194,40.9930480582465,TEOS10_SP_to_SA_rho
7931,2025-11-27 10:00:00,11,27,10,11,2020,24.0342655181885,39.718563079834,Copernicus,Copernicus,2025-11-27 07:00:00,39.9058531269967,39.9061478695093,23.8597358902962,10.6150989269119,1027.25287443328,40.9937051065128,TEOS10_SP_to_SA_rho
7932,2025-11-27 11:00:00,11,27,11,12,2020,24.0314712524414,39.7190704345703,Copernicus,Copernicus,2025-11-27 08:00:00,39.9063628741281,39.9066576204056,23.8569343577548,10.6150989269119,1027.25410635231,40.9942779113575,TEOS10_SP_to_SA_rho
7933,2025-11-27 12:00:00,11,27,12,13,2020,24.0330410003662,39.7195663452148,Copernicus,Copernicus,2025-11-27 09:00:00,39.9068611232038,39.9071558731614,23.8584794316087,10.6150989269119,1027.25400643261,40.9947857560358,TEOS10_SP_to_SA_rho
7934,2025-11-27 13:00:00,11,27,13,14,2020,24.0368347167969,39.7200508117676,Copernicus,Copernicus,2025-11-27 10:00:00,39.907347874224,39.9076426277767,23.8622398062436,10.6150989269119,1027.25322345522,40.9952545298825,TEOS10_SP_to_SA_rho
7935,2025-11-27 14:00:00,11,27,14,15,2020,24.0402240753174,39.7205352783203,Copernicus,Copernicus,2025-11-27 11:00:00,39.9078346252441,39.908129382392,23.865597473092,10.6150989269119,1027.25256298789,40.9957281921146,TEOS10_SP_to_SA_rho
7936,2025-11-27 15:00:00,11,27,15,16,2020,24.0406513214111,39.721019744873,Copernicus,Copernicus,2025-11-27 12:00:00,39.9083213762643,39.9086161370072,23.8660051296537,10.6150989269119,1027.25280075984,40.99623770119,TEOS10_SP_to_SA_rho
7937,2025-11-27 16:00:00,11,27,16,17,2020,24.0362663269043,39.721492767334,Copernicus,Copernicus,2025-11-27 13:00:00,39.9087966292289,39.909091393482,23.861620636626,10.6150989269119,1027.25448915519,40.9967932920593,TEOS10_SP_to_SA_rho
7938,2025-11-27 17:00:00,11,27,17,18,2020,24.0267391204834,39.7219657897949,Copernicus,Copernicus,2025-11-27 14:00:00,39.9092718821934,39.9095666499568,23.8521149693322,10.6150989269119,1027.25773640544,40.9974110977567,TEOS10_SP_to_SA_rho
7939,2025-11-27 18:00:00,11,27,18,19,2020,24.0142784118652,39.7224540710449,Copernicus,Copernicus,2025-11-27 15:00:00,39.9097624658988,39.9100572372855,23.8396872689584,10.6150989269119,1027.26188360158,40.9980805722207,TEOS10_SP_to_SA_rho
7940,2025-11-27 19:00:00,11,27,19,20,2020,24.000955581665,39.7229652404785,Copernicus,Copernicus,2025-11-27 16:00:00,39.9102760457153,39.9105708208954,23.8264001757467,10.6150989269119,1027.26630816225,40.9987847438293,TEOS10_SP_to_SA_rho
7941,2025-11-27 20:00:00,11,27,20,21,2020,23.9865016937256,39.7235221862793,Copernicus,Copernicus,2025-11-27 17:00:00,39.9108356177543,39.9111303970673,23.8119850225567,10.6150989269119,1027.27110862768,40.9995511695793,TEOS10_SP_to_SA_rho
7942,2025-11-27 21:00:00,11,27,21,22,2020,23.9700984954834,39.7241592407227,Copernicus,Copernicus,2025-11-27 18:00:00,39.9114756761823,39.9117704602228,23.7956256642116,10.6150989269119,1027.27655836532,41.0004261966443,TEOS10_SP_to_SA_rho
7943,2025-11-27 22:00:00,11,27,22,23,2020,23.9520645141602,39.7248573303223,Copernicus,Copernicus,2025-11-27 19:00:00,39.9121770575736,39.9124718467944,23.7776400455534,10.6150989269119,1027.28254579914,41.0013856879113,TEOS10_SP_to_SA_rho
7944,2025-11-27 23:00:00,11,27,23,24,2020,23.9326057434082,39.7256011962891,Copernicus,Copernicus,2025-11-27 20:00:00,39.9129244311872,39.9132192259281,23.7582338962107,10.6150989269119,1027.28899638482,41.002410921091,TEOS10_SP_to_SA_rho
7945,2025-11-28 00:00:00,11,28,0,1,2020,23.9118633270264,39.726390838623,Copernicus,Copernicus,2025-11-27 21:00:00,39.9137177970232,39.9140125976238,23.7375477999888,10.6150989269119,1027.29586682273,41.0035001698494,TEOS10_SP_to_SA_rho
7946,2025-11-28 01:00:00,11,28,1,2,2020,23.889778137207,39.7272186279297,Copernicus,Copernicus,2025-11-27 22:00:00,39.9145494897112,39.9148442964547,23.7155231724439,10.6150989269119,1027.30316857918,41.0046460190925,TEOS10_SP_to_SA_rho
7947,2025-11-28 02:00:00,11,28,2,3,2020,23.8663177490234,39.7280769348145,Copernicus,Copernicus,2025-11-27 23:00:00,39.9154118438808,39.9157066569935,23.6921280234475,10.6150989269119,1027.31090497663,41.0058407285778,TEOS10_SP_to_SA_rho
7948,2025-11-28 03:00:00,11,28,3,4,2020,23.8410377502441,39.7282943725586,Copernicus,Copernicus,2025-11-28 00:00:00,39.9156303069371,39.9159251216634,23.6669443656016,10.6150989269119,1027.31870012327,41.006376310205,TEOS10_SP_to_SA_rho
7949,2025-11-28 04:00:00,11,28,4,5,2020,23.8147487640381,39.7291870117188,Copernicus,Copernicus,2025-11-28 01:00:00,39.9165271552734,39.9168219766238,23.6407313227203,10.6150989269119,1027.32730674492,41.0076412150614,TEOS10_SP_to_SA_rho
7950,2025-11-28 05:00:00,11,28,5,6,2020,23.7871150970459,39.7301139831543,Copernicus,Copernicus,2025-11-28 02:00:00,39.9174584977766,39.9177533260058,23.613178080539,10.6150989269119,1027.33633930635,41.0089585752727,TEOS10_SP_to_SA_rho
7951,2025-11-28 06:00:00,11,28,6,7,2020,23.7585105895996,39.7310600280762,Copernicus,Copernicus,2025-11-28 03:00:00,39.9184090037057,39.9187038389553,23.5846575130118,10.6150989269119,1027.34567281462,41.0103076533191,TEOS10_SP_to_SA_rho
7952,2025-11-28 07:00:00,11,28,7,8,2020,23.7292747497559,39.7320175170898,Copernicus,Copernicus,2025-11-28 04:00:00,39.9193710076904,39.9196658500454,23.5555080161739,10.6150989269119,1027.35519869236,41.0116762411059,TEOS10_SP_to_SA_rho
7953,2025-11-28 08:00:00,11,28,8,9,2020,23.70068359375,39.732982635498,Copernicus,Copernicus,2025-11-28 05:00:00,39.9203406770456,39.9206355265624,23.5270004536138,10.6150989269119,1027.36452998871,41.0130449545973,TEOS10_SP_to_SA_rho
7954,2025-11-28 09:00:00,11,28,9,10,2020,23.676155090332,39.7339515686035,Copernicus,Copernicus,2025-11-28 06:00:00,39.9213141790859,39.921609035793,23.5025386960473,10.6150989269119,1027.37263730975,41.0143687607513,TEOS10_SP_to_SA_rho
7955,2025-11-28 10:00:00,11,28,10,11,2020,23.6574268341064,39.7349052429199,Copernicus,Copernicus,2025-11-28 07:00:00,39.9222723503854,39.9225672141695,23.4838537292635,10.6150989269119,1027.37898666473,41.015606649548,TEOS10_SP_to_SA_rho
7956,2025-11-28 11:00:00,11,28,11,12,2020,23.6423587799072,39.7358436584473,Copernicus,Copernicus,2025-11-28 08:00:00,39.9232151909441,39.923510061692,23.4688143565615,10.6150989269119,1027.38422302053,41.0167843649836,TEOS10_SP_to_SA_rho
7957,2025-11-28 12:00:00,11,28,12,13,2020,23.6287860870361,39.7367668151855,Copernicus,Copernicus,2025-11-28 09:00:00,39.9241427007621,39.9244375783605,23.4552647305579,10.6150989269119,1027.3889973283,41.0179278925282,TEOS10_SP_to_SA_rho
7958,2025-11-28 13:00:00,11,28,13,14,2020,23.6153678894043,39.7376747131348,Copernicus,Copernicus,2025-11-28 10:00:00,39.9250548798392,39.9253497641749,23.4418695693311,10.6150989269119,1027.39371231427,41.0190533096612,TEOS10_SP_to_SA_rho
7959,2025-11-28 14:00:00,11,28,14,15,2020,23.600399017334,39.7385673522949,Copernicus,Copernicus,2025-11-28 11:00:00,39.9259517281756,39.9262466191354,23.4269308283547,10.6150989269119,1027.39887938314,41.0201810344744,TEOS10_SP_to_SA_rho
7960,2025-11-28 15:00:00,11,28,15,16,2020,23.5828475952148,39.739429473877,Copernicus,Copernicus,2025-11-28 12:00:00,39.9268179150303,39.9271128123877,23.409421518587,10.6150989269119,1027.40479572376,41.0213071828509,TEOS10_SP_to_SA_rho
7961,2025-11-28 16:00:00,11,28,16,17,2020,23.562162399292,39.7402420043945,Copernicus,Copernicus,2025-11-28 13:00:00,39.9276342769775,39.9279291803645,23.3887934451342,10.6150989269119,1027.41161095253,41.022418041197,TEOS10_SP_to_SA_rho
7962,2025-11-28 17:00:00,11,28,17,18,2020,23.5382957458496,39.7409973144531,Copernicus,Copernicus,2025-11-28 14:00:00,39.9283931486468,39.9286880576387,23.3649994383212,10.6150989269119,1027.41933205129,41.0235060138634,TEOS10_SP_to_SA_rho
7963,2025-11-28 18:00:00,11,28,18,19,2020,23.5129280090332,39.7416877746582,Copernicus,Copernicus,2025-11-28 15:00:00,39.9290868646676,39.9293817787834,23.339713135066,10.6150989269119,1027.42744869756,41.0245428490464,TEOS10_SP_to_SA_rho
7964,2025-11-28 19:00:00,11,28,19,20,2020,23.4877643585205,39.7423133850098,Copernicus,Copernicus,2025-11-28 16:00:00,39.9297154250401,39.9300103437984,23.31463255446,10.6150989269119,1027.4354501473,41.0255081519668,TEOS10_SP_to_SA_rho
7965,2025-11-28 20:00:00,11,28,20,21,2020,23.4630165100098,39.7428779602051,Copernicus,Copernicus,2025-11-28 17:00:00,39.9302826624494,39.9305775853973,23.2899683746146,10.6150989269119,1027.44327614229,41.0264034525946,TEOS10_SP_to_SA_rho
7966,2025-11-28 21:00:00,11,28,21,22,2020,23.4388771057129,39.7434196472168,Copernicus,Copernicus,2025-11-28 18:00:00,39.9308269037476,39.9311218307151,23.2659110374771,10.6150989269119,1027.45089833958,41.0272669966757,TEOS10_SP_to_SA_rho
7967,2025-11-28 22:00:00,11,28,22,23,2020,23.4156398773193,39.7439651489258,Copernicus,Copernicus,2025-11-28 19:00:00,39.9313749777309,39.9316699087465,23.2427520621827,10.6150989269119,1027.45824968145,41.0281236712982,TEOS10_SP_to_SA_rho
7968,2025-11-28 23:00:00,11,28,23,24,2020,23.3933506011963,39.7445106506348,Copernicus,Copernicus,2025-11-28 20:00:00,39.9319230517142,39.9322179867779,23.2205371575438,10.6150989269119,1027.46531410437,41.0289688966687,TEOS10_SP_to_SA_rho
7969,2025-11-29 00:00:00,11,29,0,1,2020,23.3720359802246,39.7450637817383,Copernicus,Copernicus,2025-11-28 21:00:00,39.9324787910679,39.9327737302363,23.1992926263971,10.6150989269119,1027.47208992946,41.0298104812862,TEOS10_SP_to_SA_rho
7970,2025-11-29 01:00:00,11,29,1,2,2020,23.3516044616699,39.7456130981445,Copernicus,Copernicus,2025-11-28 22:00:00,39.9330306977365,39.9333256409811,23.1789277035916,10.6150989269119,1027.4785962303,41.0306373724027,TEOS10_SP_to_SA_rho
7971,2025-11-29 02:00:00,11,29,2,3,2020,23.3318347930908,39.7461624145508,Copernicus,Copernicus,2025-11-28 23:00:00,39.933582604405,39.933877551726,23.1592219251575,10.6150989269119,1027.48490221084,41.0314562711347,TEOS10_SP_to_SA_rho
7972,2025-11-29 03:00:00,11,29,3,4,2020,23.3107566833496,39.7436408996582,Copernicus,Copernicus,2025-11-29 00:00:00,39.9310491994891,39.9313441280985,23.1383237455924,10.6150989269119,1027.48926325281,41.0290273588745,TEOS10_SP_to_SA_rho
7973,2025-11-29 04:00:00,11,29,4,5,2020,23.2921657562256,39.7441215515137,Copernicus,Copernicus,2025-11-29 01:00:00,39.931532117824,39.9318270500003,23.1197942946135,10.6150989269119,1027.49516012757,41.0297590289264,TEOS10_SP_to_SA_rho
7974,2025-11-29 05:00:00,11,29,5,6,2020,23.2744750976562,39.7445907592773,Copernicus,Copernicus,2025-11-29 02:00:00,39.9320035381034,39.9322984737615,23.1021617838281,10.6150989269119,1027.50077794841,41.0304677470581,TEOS10_SP_to_SA_rho
7975,2025-11-29 06:00:00,11,29,6,7,2020,23.2578125,39.7449722290039,Copernicus,Copernicus,2025-11-29 03:00:00,39.9323868066232,39.9326817451121,23.0855561910261,10.6150989269119,1027.5060211743,41.0310709347398,TEOS10_SP_to_SA_rho
7976,2025-11-29 07:00:00,11,29,7,8,2020,23.2422695159912,39.7452774047852,Copernicus,Copernicus,2025-11-29 04:00:00,39.932693421439,39.9329883621926,23.0700682543114,10.6150989269119,1027.51087168695,41.0315796811015,TEOS10_SP_to_SA_rho
7977,2025-11-29 08:00:00,11,29,8,9,2020,23.2279682159424,39.7455062866211,Copernicus,Copernicus,2025-11-29 05:00:00,39.9329233825509,39.933218325003,23.055819510948,10.6150989269119,1027.51529363334,41.0319925529396,TEOS10_SP_to_SA_rho
7978,2025-11-29 09:00:00,11,29,9,10,2020,23.2162113189697,39.7456703186035,Copernicus,Copernicus,2025-11-29 06:00:00,39.9330881880144,39.9333831316837,23.0441067162832,10.6150989269119,1027.51890934281,41.0323062818363,TEOS10_SP_to_SA_rho
7979,2025-11-29 10:00:00,11,29,10,11,2020,23.2080764770508,39.7457542419434,Copernicus,Copernicus,2025-11-29 07:00:00,39.9331725070888,39.9334674513809,23.0360034654769,10.6150989269119,1027.52138804259,41.0324919049963,TEOS10_SP_to_SA_rho
7980,2025-11-29 11:00:00,11,29,11,12,2020,23.2042789459229,39.7457542419434,Copernicus,Copernicus,2025-11-29 08:00:00,39.9331725070888,39.9334674513809,23.0322220896298,10.6150989269119,1027.52251523141,41.0325369175547,TEOS10_SP_to_SA_rho
7981,2025-11-29 12:00:00,11,29,12,13,2020,23.2046508789062,39.745662689209,Copernicus,Copernicus,2025-11-29 09:00:00,39.933080522644,39.9333754662567,23.0325957200453,10.6150989269119,1027.52233531903,41.0324352162598,TEOS10_SP_to_SA_rho
7982,2025-11-29 13:00:00,11,29,13,14,2020,23.2086620330811,39.7454872131348,Copernicus,Copernicus,2025-11-29 10:00:00,39.9329042191249,39.9331991614354,23.036596098049,10.6150989269119,1027.52101146273,41.0322011933008,TEOS10_SP_to_SA_rho
7983,2025-11-29 14:00:00,11,29,14,15,2020,23.2142333984375,39.7451972961426,Copernicus,Copernicus,2025-11-29 11:00:00,39.9326129350499,39.932907875209,23.0421541580418,10.6150989269119,1027.51913739274,41.0318270535183,TEOS10_SP_to_SA_rho
7984,2025-11-29 15:00:00,11,29,15,16,2020,23.2174263000488,39.7447814941406,Copernicus,Copernicus,2025-11-29 12:00:00,39.9321951723633,39.9324901094368,23.0453483860069,10.6150989269119,1027.51787370481,41.031347328987,TEOS10_SP_to_SA_rho
7985,2025-11-29 16:00:00,11,29,16,17,2020,23.2158088684082,39.7442665100098,Copernicus,Copernicus,2025-11-29 13:00:00,39.9316777598615,39.9319726931135,23.0437562862165,10.6150989269119,1027.51796288278,41.0308192355188,TEOS10_SP_to_SA_rho
7986,2025-11-29 17:00:00,11,29,17,18,2020,23.2091732025146,39.74365234375,Copernicus,Copernicus,2025-11-29 14:00:00,39.9310606975446,39.931355626239,23.0371708357845,10.6150989269119,1027.51946644789,41.0302452276142,TEOS10_SP_to_SA_rho
7987,2025-11-29 18:00:00,11,29,18,19,2020,23.200590133667,39.7429428100586,Copernicus,Copernicus,2025-11-29 15:00:00,39.9303478180978,39.9306427415269,23.0286496754713,10.6150989269119,1027.52147519567,41.0295929352849,TEOS10_SP_to_SA_rho
7988,2025-11-29 19:00:00,11,29,19,20,2020,23.1928558349609,39.7421455383301,Copernicus,Copernicus,2025-11-29 16:00:00,39.9295467868914,39.9298417044041,23.020976815549,10.6150989269119,1027.52316488982,41.0288373216586,TEOS10_SP_to_SA_rho
7989,2025-11-29 20:00:00,11,29,20,21,2020,23.1860294342041,39.7412719726562,Copernicus,Copernicus,2025-11-29 17:00:00,39.928669101981,39.9289640130112,23.0142107193861,10.6150989269119,1027.52452683359,41.0279898544247,TEOS10_SP_to_SA_rho
7990,2025-11-29 21:00:00,11,29,21,22,2020,23.1799812316895,39.7403373718262,Copernicus,Copernicus,2025-11-29 18:00:00,39.9277300941075,39.9280249982022,23.0082216904491,10.6150989269119,1027.52561123063,41.0270682915095,TEOS10_SP_to_SA_rho
7991,2025-11-29 22:00:00,11,29,22,23,2020,23.1746597290039,39.7393264770508,Copernicus,Copernicus,2025-11-29 19:00:00,39.92671443253,39.9270093291231,23.0029589942787,10.6150989269119,1027.52642187821,41.0260570322516,TEOS10_SP_to_SA_rho
7992,2025-11-29 23:00:00,11,29,23,24,2020,23.1702098846436,39.7382507324219,Copernicus,Copernicus,2025-11-29 20:00:00,39.9256336153041,39.9259285039143,22.9985665628871,10.6150989269119,1027.52692457421,41.0249665263967,TEOS10_SP_to_SA_rho
